	title	artist	album	albumArtist	likeStatus	averageRating	albumYear	albumType	duration_seconds
ZbCmcxNeyI4	Waltz For Debby (Live At The Village Vanguard, New York / 1961 / Take 2)	Bill Evans Trio	At The Village Vanguard	Bill Evans Trio	INDIFFERENT		1986.0	Album	
3Qp_-dVR-Q0	Young And Foolish	Bill Evans Trio	Everybody Digs Bill Evans	Bill Evans Trio	INDIFFERENT		1987.0	Album	
xTm3zWg5DXE	When I Fall In Love	Bill Evans Trio	Portrait In Jazz	Bill Evans Trio	INDIFFERENT	4.7522936	1987.0	Album	
_oVSLLY3EPY	Someday My Prince Will Come	Bill Evans Trio	Portrait In Jazz	Bill Evans Trio	INDIFFERENT		1987.0	Album	291.0
jRFE3Akp2to	Spring Is Here	Bill Evans Trio	Portrait In Jazz	Bill Evans Trio	INDIFFERENT		1987.0	Album	305.0
EyHcp0kFnys	Porgy (I Loves You, Porgy) (Live)	Bill Evans Trio	The Complete Village Vanguard Recordings, 1961	Bill Evans Trio	INDIFFERENT	4.8974357	2003.0	Album	
mIsGkZ9buvI	My Foolish Heart (Live)	Bill Evans Trio	The Complete Village Vanguard Recordings, 1961	Bill Evans Trio	INDIFFERENT	4.7538462	2003.0	Album	
vsuCVLilK9w	Porgy (I Loves You, Porgy) (Live)	Bill Evans Trio	Waltz For Debby	Bill Evans Trio	INDIFFERENT	4.8449612	1987.0	Album	
nkphFtGmc-k	Keep Your Eyes Open	Bill Frisell	Keep Your Eyes Open	Bill Frisell	INDIFFERENT		2020.0	Single	366.0
Rr3hP8NQ9KM	Rock Around the Clock	Bill Haley & His Comets	Greatest Gold	Bill Haley & His Comets	INDIFFERENT		2014.0	Album	134.0
tPtsX9-nXEI	(We're Gonna) Rock Around The Clock	Bill Haley & His Comets	The Best Of Bill Haley & His Comets (20th Century Masters - The Millennium Collection)	Bill Haley & His Comets	INDIFFERENT		1999.0	Album	
H7sH3hsgSgM	Raunchy	Bill Justis	Million Sellers - Sun's Gold Hits Vol. 1	Various Artists	INDIFFERENT		1958.0	Album	
2G2JPUBVylw	Raunchy	Bill Justis	Sun Records' 70th Anniversary Compilation, Vol. 1	Various Artists	INDIFFERENT		2022.0	Album	
ohmpCBlBH5g	Summertime	Billie Holiday	70 Masterpieces (1933-1958)	Billie Holiday	INDIFFERENT		2013.0	Album	
mb2Df-2Mdgk	Solitude	Billie Holiday	Falling In Love Again	Billie Holiday	INDIFFERENT		2012.0	Album	
Jnlmm4Q5q1Q	Tenderly	Billie Holiday	Greatest Hits of Billie Holiday	Billie Holiday	INDIFFERENT		2020.0	Album	
hLrqjX75GQE	Strange Fruit	Billie Holiday	Masters of Jazz: Billie Holiday & The Tony Scott Orchestra	Billie Holiday	INDIFFERENT		2015.0	Album	
4XcwRwwtJ4w	Come Rain Or Come Shine	Billie Holiday	Music For Torching	Billie Holiday	INDIFFERENT		1955.0	Album	265.0
LlYLSNETEfU	Come Rain Or Come Shine	Billie Holiday	Music For Torching (Hd Remastered Edition)	Billie Holiday	INDIFFERENT		2018.0	Album	264.0
VXpfSH3Sg00	Blue Moon	Billie Holiday	The Legacy Billie Holiday Collection	Billie Holiday	INDIFFERENT		2018.0	Album	207.0
bo2XhdZs6P0	One Spliff A Day	Billy Boyo	One Spliff A Day	Billy Boyo	INDIFFERENT		2019.0	Single	
AzBI3nwstqM	Red Hot	Billy Lee Riley	Red Hot / Pearly Lee	Billy Lee Riley	INDIFFERENT		1957.0	Single	
C5TaeDhPUQQ	Lonely Is The Night	Billy Squier	Don't Say No	Billy Squier	INDIFFERENT		1981.0	Album	282.0
WYZAXMwLjLM	Antennaria	Biosphere	Substrata + Man with a Movie Camera	Biosphere	INDIFFERENT		1997.0	Album	304.0
sSzIJjmE-cg	Stuntin' Like My Daddy (Rock Remix)	Birdman	Like Father Like Son	Birdman	INDIFFERENT	4.0913663	2006.0	Album	
N6kHEI8qDPA	Neighborhood Superstars	Birdman	Like Father Like Son	Birdman	INDIFFERENT	4.0884557	2006.0	Album	
VLMHzdDboVw	Loyalty	Birdman	Like Father Like Son	Birdman	INDIFFERENT		2006.0	Album	117.0
LFI2KSRoy-Q	Isobel	Bjork	Family Tree	Bjork	INDIFFERENT		2002.0	Album	347.0
XXiiODuEmIc	Isobel	Björk	Family Tree	Björk	INDIFFERENT		2002.0	Album	349.0
HIykPzW0sOc	All Is Full of Love	Björk	Vespertine Live	Björk	INDIFFERENT	4.7209301	2003.0	Album	
6eOkkJndN-4	Aurora	Björk	Vespertine Live	Björk	INDIFFERENT	4.8857141	2003.0	Album	
FLPOvIHadoQ	Frosti	Björk	Vespertine Live	Björk	INDIFFERENT	4.7551022	2003.0	Album	
WI9c0MpLum4	Unison	Björk	Vespertine Live	Björk	INDIFFERENT	4.5238094	2003.0	Album	
sL-qgWp7YmQ	Concorde	Black Country, New Road	Concorde	Black Country, New Road	INDIFFERENT		2021.0	Single	364.0
VV4259D3Qcg	Funny	Black Lips	Underneath the Rainbow	Black Lips	INDIFFERENT		2014.0	Album	180.0
fCylHZK8jYA	Beat the Devil's Tattoo	Black Rebel Motorcycle Club	Beat The Devil's Tattoo	Black Rebel Motorcycle Club	INDIFFERENT		2010.0	Album	226.0
MG1etmsCO8I	Shade Of Blue	Black Rebel Motorcycle Club	Take Them On, On Your Own (Expanded Edition)						262.0
KYo5d9Pg3rU	In Like The Rose	Black Rebel Motorcycle Club	Take Them On, On Your Own (Expanded Edition)	Black Rebel Motorcycle Club	INDIFFERENT		2008.0	Album	323.0
YWLZLva0tic	Ha Ha High Babe	Black Rebel Motorcycle Club	Take Them On, On Your Own (Expanded Edition)						253.0
KnRVBBC1zuY	Echo	Black Rebel Motorcycle Club	Wrong Creatures						
WjeNq0KNyhM	Haunt	Black Rebel Motorcycle Club	Wrong Creatures						
UToLITXEfh4	Sweet Leaf	Black Sabbath	Master of Reality	Black Sabbath	INDIFFERENT	4.6710305	1971.0	Album	
IUfCy_hSre4	Fairies Wear Boots	Black Sabbath	Paranoid	Black Sabbath	INDIFFERENT				
8HZJnzpGGvo	Electric Funeral	Black Sabbath	Paranoid	Black Sabbath	INDIFFERENT				
XDmUd9Euaj8	Sabbath Bloody Sabbath	Black Sabbath	Sabbath Bloody Sabbath (2009 Remaster)	Black Sabbath	INDIFFERENT		1973.0	Album	
kPo008mXhmQ	Into the Void	Black Sabbath	The Ultimate Collection	Black Sabbath	INDIFFERENT		2017.0	Album	
T_YpGOfvsLU	Under the Sun	Black Sabbath	Vol. 4 (Remastered Edition)	Black Sabbath	INDIFFERENT		1972.0	Album	353.0
p3r_OGvUTqw	Supernaut	Black Sabbath	Vol. 4 (Remastered Edition)	Black Sabbath	INDIFFERENT		1972.0	Album	282.0
uN0pKqafolA	The Choice Is Yours (Revisited)	Black Sheep	East Coast Hip-Hop	Various Artists	INDIFFERENT	5.0	2018.0	Album	
I50nB3b6Tac	Dark Was the Night, Cold Was the Ground	Blind Willie Johnson	Blind Willie Johnson	Blind Willie Johnson	INDIFFERENT	5.0	2018.0	Album	
graAQAqKTrM	It's Nobody's Fault but Mine	Blind Willie Johnson	Blind Willie Johnson	Blind Willie Johnson	INDIFFERENT	5.0	2018.0	Album	
l4OWiLsFwk4	Dark Was the Night	Blind Willie Johnson	Blind Willie Johnson - Greatest Hits	Blind Willie Johnson	INDIFFERENT	5.0	2014.0	Album	
Iboxl2A8fg8	Nobody's Fault but Mine	Blind Willie Johnson	Blind Willie Johnson - Greatest Hits	Blind Willie Johnson	INDIFFERENT	5.0	2014.0	Album	
rcloEgP1nuc	God Don't Never Change	Blind Willie Johnson	Blind Willie Johnson - Greatest Hits	Blind Willie Johnson	INDIFFERENT	4.3333335	2014.0	Album	
8sdS8TkQrUg	Nobody's Fault but Mine	Blind Willie Johnson	Blind Willie Johnson - His Greatest Recordings	Blind Willie Johnson	INDIFFERENT		2019.0	Album	190.0
68OYlWLq_mk	God Don't Never Change	Blind Willie Johnson	It's Nobody's Fault But Mine - The Best Of	Blind Willie Johnson	INDIFFERENT		2010.0	Album	178.0
nSShAYAoSJk	God Don't Never Change	Blind Willie Johnson	The Essential Blind Willie Johnson	Blind Willie Johnson	INDIFFERENT	4.75	2013.0	Album	
QlVfVPnMWBQ	Dark Was the Night, Cold Was the Ground	Blind Willie Johnson	The Essential Blind Willie Johnson	Blind Willie Johnson	INDIFFERENT	4.3258429	2013.0	Album	
AOtIHLoTtA8	It's Nobody's Fault but Mine	Blind Willie Johnson	The Essential Blind Willie Johnson	Blind Willie Johnson	INDIFFERENT	4.2380953	2013.0	Album	
3BqcFfPABrs	Dream On	Blockhead	Free Sweatpants	Blockhead	INDIFFERENT		2019.0	Album	226.0
flbmdSMvxPo	Spring And By Summer Fall	Blonde Redhead	23	Blonde Redhead	INDIFFERENT	4.5222054	2007.0	Album	
iSBUGm5MnUI	23	Blonde Redhead	23	Blonde Redhead	INDIFFERENT	4.7268291	2007.0	Single	
bXG4M2HKxbk	I Am...	Blu	Below The Heavens	Blu	INDIFFERENT		2007.0	Album	444.0
lXVZyRV_bOg	Dancing In The Rain	Blu	Below The Heavens	Blu	INDIFFERENT		2007.0	Album	268.0
m0MSufrTBfA	My World Is...	Blu	Below The Heavens	Blu	INDIFFERENT		2007.0	Album	223.0
1YXc0Zrcsx0	Girls and Boys	Blur	Blur: The Best Of	Blur	INDIFFERENT		2000.0	Album	
976AVrh1D14	Who do you love	Bo Diddley	Hey, Bo Diddley	Bo Diddley	INDIFFERENT		2014.0	Album	149.0
WXXVQQo2G58	Road runner	Bo Diddley	Hey, Bo Diddley	Bo Diddley	INDIFFERENT		2014.0	Album	165.0
BjvRQC80QDg	I'm a man	Bo Diddley	Hey, Bo Diddley	Bo Diddley	INDIFFERENT		2014.0	Album	166.0
Xykh4oyiBOQ	Who Do You Love?	Bo Diddley	I'm A Man	Bo Diddley	INDIFFERENT		2011.0	Album	
3Ptj-9ml-gw	Roygbiv	Boards Of Canada	Electronic	24 Hour Experience	INDIFFERENT				
jGUBhdWFFAs	Hi Scores	Boards Of Canada	Hi Scores	Boards Of Canada	INDIFFERENT		2017.0	Single	298.0
O_ubxnB6Hcg	XYZ (Peel Session)	Boards Of Canada	XYZ (Peel Session)	Boards Of Canada	INDIFFERENT	5.0	2019.0	Single	
k5YE6v-XRqg	Feeling Soul	Bob Andy	Creation Rockers, Vols. 1 and 2	Various Artists	INDIFFERENT		1995.0	Album	132.0
Mzv2uzwD0TE	Baby, Let Me Follow You Down	Bob Dylan	The Bootleg Series, Vol. 4: Live 1966: The “Royal Albert Hall” Concert	Bob Dylan	INDIFFERENT				
cxnIqnXA8fQ	Just Like a Woman	Bob Dylan	The Concert for Bangladesh	Bob Dylan	INDIFFERENT				
vTsEHcySdp0	Blowin' in the Wind	Bob Dylan	The Concert for Bangladesh	Bob Dylan	INDIFFERENT				
truRoSvxlXQ	Get Up, Stand Up	Bob Marley & The Wailers	Bob Marley Legacy: 75 Years A Legend	Bob Marley & The Wailers	INDIFFERENT		2020.0	EP	222.0
5eYQzDWK094	400 Years	Bob Marley & The Wailers	Catch A Fire	Bob Marley & The Wailers	INDIFFERENT	4.46875	1973.0	Album	
fC3GTl-MK-A	Stop That Train	Bob Marley & The Wailers	Catch A Fire	Bob Marley & The Wailers	INDIFFERENT	4.5508022	1973.0	Album	
xnwdJxxkNeU	No More Trouble	Bob Marley & The Wailers	Catch A Fire	Bob Marley & The Wailers	INDIFFERENT	4.576159	1973.0	Album	
sebMcoELq5o	All Day All Night (Jamaican Version)	Bob Marley & The Wailers	Catch A Fire	Bob Marley & The Wailers	DISLIKE	4.7464213	1973.0	Album	
LtpmymAXGWQ	Midnight Ravers	Bob Marley & The Wailers	Catch A Fire	Bob Marley & The Wailers	INDIFFERENT	4.6923075	1973.0	Album	
iccUFwkfnNA	Turn Your Lights Down Low	Bob Marley & The Wailers	Exodus	Bob Marley & The Wailers	INDIFFERENT	4.5575333	1977.0	Album	
LR0akIBLdHM	Guiltiness	Bob Marley & The Wailers	Exodus	Bob Marley & The Wailers	INDIFFERENT	4.4192743	1977.0	Album	
-jjsjsQxOj8	Jamming	Bob Marley & The Wailers	Gold	Bob Marley & The Wailers	INDIFFERENT		2005.0	Album	
FIKuZYIpPvc	Exodus	Bob Marley & The Wailers	Legend - The Best Of Bob Marley And The Wailers	Bob Marley & The Wailers	INDIFFERENT		1976.0	Album	
KRZnr_AOODM	One Love / People Get Ready (Medley)	Bob Marley & The Wailers	Legend - The Best Of Bob Marley And The Wailers	Bob Marley & The Wailers	INDIFFERENT		1976.0	Album	
r8xZSwHirLg	What You Won't Do for Love	Bobby Caldwell	Time & Again: The Anthology, Pt. 2	Bobby Caldwell	INDIFFERENT		2007.0	Album	286.0
5fzc1xoQPVE	Dream Lover	Bobby Darin	Beyond the Sea	Bobby Darin	INDIFFERENT		2016.0	Album	
ugAY-_bQymw	Splish Splash	Bobby Darin	Beyond the Sea	Bobby Darin	INDIFFERENT		2016.0	Album	
yDFF9PgD_g8	Rockin' Robin	Bobby Day	You've Got Mail	Various Artists	INDIFFERENT		1998.0	Album	
CeSszzno-2A	Searching For My Love	Bobby Moore & The Rhythm Aces	Chess Soul: A Decade Of Chicago’s Finest	Various Artists	INDIFFERENT		1997.0	Album	
APJKUe7aD0w	Searching For My Love	Bobby Moore & The Rhythm Aces	Rhythm & Soul	Various Artists	INDIFFERENT		2020.0	Album	
q3YsB-4rxFU	The Night Has A Thousand Eyes	Bobby Vee	The Night Has A Thousand Eyes	Bobby Vee	INDIFFERENT		1963.0	Album	
bG3AS8GSxUE	Karin	Bohren & der Club of Gore	Dolores	Bohren & der Club of Gore	INDIFFERENT		2008.0	Album	217.0
iW6cBCNxjC4	Angles	Bone Thugs-N-Harmony	Thug Brothers 2	Bone Thugs-N-Harmony	INDIFFERENT		2017.0	Album	183.0
jnWSoXky8LU	Silver	Bonobo	Cosmic Vibrations	Zeb Samuels	INDIFFERENT		2018.0	Album	
_5LrCXLZz50	Intro	Bonobo	Days To Come	Bonobo	INDIFFERENT	4.301115	2006.0	Album	
QTI3xAPyry4	Kerala	Bonobo	Kerala	Bonobo	INDIFFERENT	4.6470194	2016.0	Single	
NBE6-Toe4Fk	No Reason (feat. Nick Murphy)	Bonobo	No Reason	Bonobo	INDIFFERENT		2017.0	Single	
uJ7TkqB8e4g	Otomo (feat. O’Flynn)	Bonobo	Otomo	Bonobo	INDIFFERENT		2021.0	Single	
R4c2E5H8ocg	Rosewood	Bonobo	Rosewood	Bonobo	INDIFFERENT		2021.0	Single	
onXbq5u1S_Y	Terrapin	Bonobo	Terrapin	Bonobo	INDIFFERENT		2000.0	Single	278.0
vBk4s8_N7Ik	Night Falls	Booka Shade	Movements 10	Booka Shade	INDIFFERENT		2016.0	Album	320.0
LYiM9DY4MfY	Man Of Words	Booker Little	Candid Jazz	Various Artists	INDIFFERENT		2006.0	Album	294.0
3QGsWX3aYQU	Twist and Shout	Booker T. & the MG's	Green Onions	Booker T. & the MG's	INDIFFERENT		2018.0	Album	131.0
jIMxGKbHT-4	I Got a Woman	Booker T. & the MG's	Green Onions	Booker T. & the MG's	INDIFFERENT		2018.0	Album	212.0
Ca8TTtBx4p8	〜	Boredoms	Vision Creation Newsun	Boredoms	INDIFFERENT				
wmhC-_BwDlg	ずっと	Boredoms	Vision Creation Newsun	Boredoms	INDIFFERENT				
kdBSZwFz370	○	Boredoms	Vision Creation Newsun	Boredoms	INDIFFERENT				
MRahslDRohI	♡	Boredoms	Vision Creation Newsun	Boredoms	INDIFFERENT				
BEErWatLX0U	Ω	Boredoms	Vision Creation Newsun	Boredoms	INDIFFERENT				
Due4JhzCGd8	☆	Boredoms	Vision Creation Newsun	Boredoms	INDIFFERENT				
iZqHNfCsFrw	◎	Boredoms	Vision Creation Newsun	Boredoms	INDIFFERENT				
GQt0XXZO0-s	Heart Attack	Boys Noize	Power	Boys Noize	INDIFFERENT	3.7967479	2009.0	Album	
uE1Prz9OcCY	Not Even Her	Bra Dy	Not Even Her						
j8MBeb_NuYE	Watchin' You	Brainticket	Psychonaut - Deluxe Edition	Brainticket	INDIFFERENT	4.4181819	2013.0	Album	
krXoNasqnUY	Oogum Boogum Song	Brenton Wood	Brenton Wood's 18 Best	Brenton Wood	INDIFFERENT		1992.0	Album	
4dJXxnb7Wzo	First Day Of My Life	Bright Eyes	I'm Wide Awake, It's Morning						
QIgI0bTsfgM	Don't Know When But A Day Is Gonna Come	Bright Eyes	LIFTED Or The Story Is In The Soil, Keep Your Ear To The Ground						
SmVSqXKdb1Y	The High Road	Broken Bells	Coffeehouse Classics Vol. 1	Various Artists	INDIFFERENT	4.8513513	2015.0	Album	
omcG9qKlYN4	Finish Your Collapse And Stay For Breakfast	Broken Social Scene	Broken Social Scene	Broken Social Scene	INDIFFERENT	4.8857141	2005.0	Album	
D9tn28wf-Fo	Fire Eye'd Boy	Broken Social Scene	Broken Social Scene	Broken Social Scene	INDIFFERENT	4.7391305	2005.0	Album	
tucpeIGoKbA	Fire Eye'd Boy	Broken Social Scene	Broken Social Scene	Broken Social Scene	INDIFFERENT		2005.0	Album	239.0
mz3T4wRpxJ0	Chase Scene	Broken Social Scene	Forgiveness Rock Record	Broken Social Scene	INDIFFERENT		2010.0	Album	212.0
4ua7TBd4XII	Meet Me In The Basement	Broken Social Scene	Forgiveness Rock Record	Broken Social Scene	INDIFFERENT		2010.0	Album	224.0
9NuDnKC1Dv8	Romance To The Grave	Broken Social Scene	Forgiveness Rock Record	Broken Social Scene	INDIFFERENT		2010.0	Album	288.0
zR1iSXjP25Y	World Sick	Broken Social Scene	Forgiveness Rock Record	Broken Social Scene	INDIFFERENT		2010.0	Album	408.0
dcX9IPiIOu8	Towers And Masons	Broken Social Scene	Hug Of Thunder						
slNAGAP0OZk	Halfway Home	Broken Social Scene	Hug Of Thunder						
gIf4p2wnIPI	Hug Of Thunder	Broken Social Scene	Hug Of Thunder						
ILTdF1ckAi8	Sol Luna	Broken Social Scene	Hug Of Thunder						
Eo3eFtgDNaA	Victim Lover	Broken Social Scene	Hug Of Thunder						
0itGqFgY4ts	Lover's Spit	Broken Social Scene	You Forgot It In People	Broken Social Scene	INDIFFERENT	4.5548782	2002.0	Album	
FjtjmdM7bxE	The Wicked Frontier	Bryan Scary	Daffy's Elixir						
BcMHaJjVttY	The Tale of Opal Dawn	Bryan Scary	Daffy's Elixir						
VGR2zyqd2bk	The Silver Lake Mining Company	Bryan Scary	Daffy's Elixir						
GAg5jdX9oYI	Let Me Love You Baby	Buddy Guy	Damn Right, I've Got The Blues	Buddy Guy	INDIFFERENT	4.5269923	2005.0	Album	
9tBAnFYhRDM	Let Me Love You Baby (Single Version)	Buddy Guy	The Complete Chess Studio Recordings	Buddy Guy	INDIFFERENT	4.3972602	1992.0	Album	
ORggBabo3Nc	Words of Love	Buddy Holly	32 Songs! (Original Sound)	Buddy Holly	INDIFFERENT		2010.0	Album	
BT_3zUm7qj0	Peggy Sue	Buddy Holly	Peggy Sue / That'll Be The Day (Vinyl)	Buddy Holly	INDIFFERENT		1957.0	Single	
73CgdbqSsYo	Just a Habit	Built to Spill	You in Reverse	Built to Spill	INDIFFERENT				
23DtTtXSxn4	Saturday	Built to Spill	You in Reverse	Built to Spill	INDIFFERENT				
y59BHT1LuqI	Mess With Time	Built to Spill	You in Reverse	Built to Spill	INDIFFERENT				
1HwKftSkJZQ	Fostercare	Burial	5 Years Of Hyperdub, Vol. 1						
MV_1NAhqNVM	South London Boroughs	Burial	5: Five Years of Hyperdub	Various Artists	INDIFFERENT		2009.0	Album	307.0
c1vNol9QdR4	Chemz	Burial	Chemz / Dolphinz	Burial	INDIFFERENT		2021.0	EP	
xQrmQYjETtk	Street Halo	Burial	Fabriclive 59						
KzrivscABSg	Shutta	Burial	Ghost Hardware	Burial	INDIFFERENT		2007.0	EP	
o7K72ct8UFs	Shell of Light	Burial	Hyperdub 10.2	Various Artists	INDIFFERENT		2014.0	Album	283.0
uuRb1BTgD-U	Lambeth	Burial	Hyperdub 10.4	Various Artists	INDIFFERENT		2014.0	Album	209.0
UihkHMWZvo0	Ashtray Wasp	Burial	Knight of Cups (Original Soundtrack Album)	Various Artists	INDIFFERENT		2016.0	Album	
_OCpIj5jrus	Truant	Burial	Truant / Rough Sleeper	Burial	INDIFFERENT		2012.0	Single	
otQWJZ_G5tI	Everybody Rise Again	Busta Rhymes	Genesis	Busta Rhymes	INDIFFERENT		2001.0	Album	255.0
SvKMv6SnN-k	Everybody's Happy Nowadays (2001 Remastered Version)	Buzzcocks	Singles Going Steady	Buzzcocks	INDIFFERENT		1979.0	Album	
mTPFsy6c1dw	Little Star Of Bethlehem	CAN	Delay 1968	Can	INDIFFERENT		1981.0	Album	426.0
VRAU3CtiRq8	Slide (feat. Frank Ocean & Migos)	Calvin Harris	Slide	Calvin Harris	INDIFFERENT		2017.0	Single	
iG6BKKPxO30	Hey Ma (feat. Juelz Santana, Freekey Zeekey & Toya)	Cam'Ron	Come Home With Me	Cam'Ron	INDIFFERENT	4.286552	2002.0	Album	
xkXuUwqxQ1U	Halleluhwah (2011 Remastered)	Can	Tago Mago (2011 Remastered)	Can	INDIFFERENT	4.8525348	1971.0	Album	
QNt6G53yyjQ	Dancing In The Dark	Cannonball Adderley	Ballads	Cannonball Adderley	INDIFFERENT	4.45679	2002.0	Album	
mSYJzY0Rxds	Elsa	Cannonball Adderley	Know What I Mean	Cannonball Adderley	INDIFFERENT	4.5210357	2012.0	Album	
-yKOH4IBAuw	Elsa	Cannonball Adderley	Know What I Mean?	Cannonball Adderley	INDIFFERENT		1987.0	Album	
p5SrEHCAYd0	Dancing In The Dark	Cannonball Adderley	The Blue Note And Capitol Recordings	Miles Davis	INDIFFERENT		1993.0	Album	
sKZ6B2R5ShQ	Bang	Cant	Dreams Come True						
78mFHR7Guxw	Thru Your Phone	Cardi B	Invasion of Privacy	Cardi B	DISLIKE	4.6558142	2018.0	Album	
k5850cTNgGM	Webers	Caribou	Fabriclive 59						
ucZkxaQyOYw	Mars	Caribou	Our Love (Expanded Edition)	Caribou	INDIFFERENT	4.1735539	2014.0	Album	
f2ul5XuiUdw	Blue Suede Shoes	Carl Perkins	Blue Suede Shoes	Carl Perkins	INDIFFERENT		2014.0	Album	
2o2pVYkNnBo	Blue Suede Shoes	Carl Perkins	Blue Suede Shoes / Honey Don't	Carl Perkins	INDIFFERENT		1955.0	Single	
1QJLDI-LNBE	Blue Suede Shoes	Carl Perkins	Boys of Country	Various Artists	INDIFFERENT		2014.0	Album	
OJIcUvQ1OWE	Blue Suede Shoes	Carl Perkins	Country Classics	Various Artists	INDIFFERENT		1995.0	Album	
OTA8m_luor4	Matchbox	Carl Perkins	Deluxe: Greatest Hits - Carl Perkins	Carl Perkins	INDIFFERENT		2012.0	Album	
Snl1jLINj74	Gone, Gone, Gone	Carl Perkins	Let the Jukebox Keep on Playing / Gone, Gone, Gone	Carl Perkins	INDIFFERENT		1955.0	Single	
9YvFovOvPCk	Blue Suede Shoes	Carl Perkins	Original Memphis Rock & Roll - Volume 1	Various Artists	INDIFFERENT		1969.0	Album	
4iz4uQuJP1w	Boppin' the Blues	Carl Perkins	Rock Masters - 250 Original Greatest Hits	Various Artists	INDIFFERENT		2011.0	Album	166.0
wTuHBZFoIBE	Boppin' the Blues	Carl Perkins	Rockabilly Insanity	Various Artists	INDIFFERENT		2013.0	Album	
DAO_VqgzKLs	Boppin' The Blues	Carl Perkins	Sun 60th Anniversary	Various Artists	INDIFFERENT		2012.0	Album	
4DLtANYbOto	Blue Suede Shoes	Carl Perkins	Sun 60th Anniversary	Various Artists	INDIFFERENT		2012.0	Album	
5NeEL2cUEo8	Honey Don't	Carl Perkins	Sun Records - The Definitive Hits, Vol. 1	Various Artists	INDIFFERENT		2000.0	Album	170.0
dwbuicYgKwM	Matchbox	Carl Perkins	Sun Records - The Definitive Hits, Vol. 1	Various Artists	INDIFFERENT		2000.0	Album	128.0
9CYgj5d47v4	Tennessee	Carl Perkins	Sure to Fall / Tennessee	Carl Perkins	INDIFFERENT		1955.0	Single	
4byku-9a-FA	Blue Suede Shoes	Carl Perkins	The Complete Carl Perkins On Sun	Carl Perkins	INDIFFERENT		2021.0	Album	
dKh9USodoSE	Tennessee	Carl Perkins	The Dance Album	Carl Perkins	INDIFFERENT		1957.0	Album	
eh-ghucCErs	Everybody's Trying to Be My Baby	Carl Perkins	The Dance Album	Carl Perkins	INDIFFERENT		1957.0	Album	
_rKj-eCY8Mo	Everybody's Trying To Be My Baby	Carl Perkins	The Fabulous Carl Perkins Vol. 1	Carl Perkins	INDIFFERENT		2010.0	Album	
QSXe1s6Iz_Y	Boppin' The Blues	Carl Perkins	The Sun Records Collection	John Lee Hooker	INDIFFERENT		2017.0	Album	
2gGI_y0_jXM	Blue Suede Shoes	Carl Perkins	The Sun Story Volume Two - Rockabilly Rhythm	Various Artists	INDIFFERENT		2006.0	Album	
nNiGNstIujs	B-A-B-Y	Carla Thomas	Songs of Isaac Hayes	Various Artists	INDIFFERENT	3.6885245	2018.0	Album	
UxTFacxJ15w	B-A-B-Y	Carla Thomas	Stax Classics	Carla Thomas	INDIFFERENT		2017.0	Album	
_frUTviC7XU	It Might as Well Rain Until September	Carole King	The Dimension Dolls	Various Artists	INDIFFERENT		2005.0	Album	
Aa9YmR8SdeA	Yesterday Once More	Carpenters	The Singles 1969 - 1973	Carpenters	INDIFFERENT	4.769794	1973.0	Album	
U3tz6B74R1I	Gomurmamma	Casiokids	Topp stemning på lokal bar [Deluxe Version]	Casiokids	INDIFFERENT	4.3333335	2010.0	Album	
ixvQSi4thm4	Verdens største land	Casiokids	Topp stemning på lokal bar [Deluxe Version]	Casiokids	INDIFFERENT	4.3333335	2010.0	Album	
Vz3Bm-pPMww	En Vill Hest	Casiokids	Topp stemning på lokal bar [Deluxe Version]	Casiokids	INDIFFERENT	3.4761906	2010.0	Album	
rhB4O0hXJL8	Fot i hose	Casiokids	Topp stemning på lokal bar [Deluxe Version]	Casiokids	INDIFFERENT	4.4814816	2010.0	Album	
7BHJkF-jues	Daylight Matters	Cate Le Bon	Reward						
Gfc6b_DVmBw	Home To You	Cate Le Bon	Reward						
DoEav9mAB3U	Crank	Catherine Wheel			INDIFFERENT				
bCDPBNCt2ms	Ithaca	Cepia	Ghostly Swim	Various Artists	INDIFFERENT		2009.0	Album	220.0
ur5pvFCZnaU	A Summer Song	Chad & Jeremy	A Summer Song	Chad & Jeremy	INDIFFERENT		1965.0	Album	159.0
9nUkJo9lIto	Black Night	Charles Brown	Charles Brown Sings the Blues	Charles Brown	INDIFFERENT		2012.0	Album	
DqlKr_hbSog	Express Yourself	Charles Wright & The Watts 103rd. Street Rhythm Band	Summer Hits	Various Artists	INDIFFERENT		2017.0	Album	
Z2SrqE2Z-K0	My Love And I	Charlie Haden	Nightfall - The CalArts Sessions	Charlie Haden	INDIFFERENT		2004.0	Album	
B-Z9V0UkBGY	K.C. Blues	Charlie Parker And His Orchestra	Swedish Schnapps + The Great Quintet Sessions 1949-51 (Vol. 5)	Charlie Parker	INDIFFERENT		1951.0	Album	
w5z1--6I2Xc	K.C. Blues	Charlie Parker And His Orchestra	The Magnificent Charlie Parker	Charlie Parker	INDIFFERENT		1955.0	Album	205.0
1PifcWdhRpY	Work	Charlotte Day Wilson	CDW	Charlotte Day Wilson	INDIFFERENT	4.7037039	2016.0	EP	
NN80RY6mZAI	Work	Charlotte Day Wilson	LateNightTales: BADBADNOTGOOD	Admas	INDIFFERENT				
IpmZ8Hj3mnk	Early Morning Mood	Chet Baker	Chet (Keepnews Collection)	Chet Baker	INDIFFERENT	4.6428571	2007.0	Album	
St4SzXI4OGs	September Song	Chet Baker	Chet Baker from A to Z, Vol. 9	Chet Baker	INDIFFERENT	4.6852794	2010.0	Album	
